time;AAN155Free;AAN155_Ba;solvent
7905,2734;1,80E+01;3,40E+01;4,00E+00
7907,7148;6,00E+00;3,50E+01;0,00E+00
7910,1563;9,00E+00;3,00E+01;1,00E+00
7912,5977;8,00E+00;3,90E+01;3,00E+00
7915,0391;1,00E+01;4,50E+01;0,00E+00
7917,48;1,50E+01;3,40E+01;0,00E+00
7919,9219;1,50E+01;3,90E+01;5,00E+00
7922,3633;1,40E+01;3,60E+01;4,00E+00
7924,8047;7,00E+00;4,10E+01;3,00E+00
7927,2461;1,30E+01;2,50E+01;6,00E+00
7929,6875;1,10E+01;2,90E+01;3,00E+00
7932,1289;1,20E+01;3,50E+01;2,00E+00
7934,57;1,10E+01;3,30E+01;4,00E+00
7937,0117;1,30E+01;2,50E+01;3,00E+00
7939,4531;1,00E+01;3,30E+01;5,00E+00
7941,8945;1,10E+01;3,40E+01;4,00E+00
7944,3359;1,60E+01;3,40E+01;1,00E+00
7946,7773;6,00E+00;3,40E+01;3,00E+00
7949,2188;8,00E+00;3,30E+01;6,00E+00
7951,66;8,00E+00;2,70E+01;1,00E+00
7954,1016;2,10E+01;2,30E+01;3,00E+00
7956,543;1,40E+01;2,60E+01;4,00E+00
7958,9844;8,00E+00;3,40E+01;6,00E+00
7961,4258;8,00E+00;3,20E+01;1,00E+00
7963,8672;1,30E+01;3,40E+01;1,00E+00
7966,3086;9,00E+00;2,60E+01;0,00E+00
7968,75;8,00E+00;2,60E+01;5,00E+00
7971,1914;1,10E+01;3,60E+01;3,00E+00
7973,6328;1,40E+01;2,80E+01;2,00E+00
7976,0742;1,10E+01;3,70E+01;1,00E+00
7978,5156;1,00E+01;2,50E+01;4,00E+00
7980,957;1,20E+01;2,60E+01;2,00E+00
7983,3984;1,10E+01;3,40E+01;2,00E+00
7985,84;1,10E+01;2,80E+01;3,00E+00
7988,2813;5,00E+00;2,60E+01;2,00E+00
7990,7227;1,10E+01;2,80E+01;7,00E+00
7993,1641;8,00E+00;3,20E+01;4,00E+00
7995,6055;1,30E+01;3,80E+01;4,00E+00
7998,0469;1,10E+01;3,30E+01;2,00E+00
8000,4883;5,00E+00;3,80E+01;6,00E+00
8002,93;1,10E+01;2,90E+01;5,00E+00
8005,3711;1,20E+01;4,10E+01;3,00E+00
8007,8125;1,40E+01;4,00E+01;5,00E+00
8010,2539;7,00E+00;2,90E+01;3,00E+00
8012,6953;1,10E+01;3,40E+01;1,00E+00
8015,1367;1,50E+01;3,50E+01;4,00E+00
8017,5781;4,00E+00;2,90E+01;3,00E+00
8020,02;1,30E+01;2,20E+01;2,00E+00
8022,4609;1,40E+01;3,20E+01;5,00E+00
8024,9023;1,40E+01;4,10E+01;7,00E+00
8027,3438;9,00E+00;2,90E+01;5,00E+00
8029,7852;8,00E+00;2,70E+01;3,00E+00
8032,2266;8,00E+00;2,80E+01;1,00E+00
8034,668;2,20E+01;2,80E+01;5,00E+00
8037,1094;6,00E+00;3,40E+01;3,00E+00
8039,5508;1,10E+01;4,70E+01;2,00E+00
8041,9922;1,70E+01;3,40E+01;2,00E+00
8044,4336;1,30E+01;4,10E+01;2,00E+00
8046,875;1,30E+01;3,40E+01;1,00E+00
8049,3164;1,20E+01;3,00E+01;3,00E+00
8051,7578;7,00E+00;3,80E+01;2,00E+00
8054,1992;9,00E+00;2,90E+01;3,00E+00
8056,6406;1,00E+01;4,10E+01;2,00E+00
8059,082;1,20E+01;3,40E+01;5,00E+00
8061,5234;1,10E+01;3,70E+01;6,00E+00
8063,9648;1,00E+01;3,00E+01;0,00E+00
8066,4063;9,00E+00;2,70E+01;1,00E+00
8068,8477;1,00E+01;3,30E+01;8,00E+00
8071,2891;1,00E+01;3,10E+01;4,00E+00
8073,73;1,30E+01;4,20E+01;4,00E+00
8076,1719;7,00E+00;3,20E+01;6,00E+00
8078,6133;1,20E+01;3,20E+01;4,00E+00
8081,0547;1,40E+01;3,40E+01;1,00E+00
8083,4961;1,20E+01;3,20E+01;3,00E+00
8085,9375;1,10E+01;3,30E+01;6,00E+00
8088,3789;9,00E+00;4,60E+01;7,00E+00
8090,82;1,20E+01;3,60E+01;1,00E+00
8093,2617;1,20E+01;3,80E+01;3,00E+00
8095,7031;8,00E+00;2,30E+01;2,00E+00
8098,1445;1,40E+01;2,60E+01;4,00E+00
8100,5859;1,00E+01;3,00E+01;4,00E+00
8103,0273;1,10E+01;3,20E+01;2,00E+00
8105,4688;9,00E+00;2,90E+01;3,00E+00
8107,91;1,20E+01;3,50E+01;4,00E+00
8110,3516;7,00E+00;2,70E+01;7,00E+00
8112,793;1,00E+01;2,70E+01;0,00E+00
8115,2344;8,00E+00;3,10E+01;2,00E+00
8117,6758;1,20E+01;3,80E+01;3,00E+00
8120,1172;1,20E+01;3,50E+01;5,00E+00
8122,5586;8,00E+00;3,90E+01;4,00E+00
8125;1,00E+01;2,90E+01;5,00E+00
8127,4414;1,40E+01;2,60E+01;5,00E+00
8129,8828;1,00E+01;1,70E+01;4,00E+00
8132,3242;1,30E+01;2,90E+01;6,00E+00
8134,7656;5,00E+00;3,40E+01;4,00E+00
8137,207;9,00E+00;3,10E+01;4,00E+00
8139,6484;9,00E+00;2,80E+01;3,00E+00
8142,09;1,60E+01;3,70E+01;1,00E+00
8144,5313;8,00E+00;4,30E+01;2,00E+00
8146,9727;5,00E+00;2,60E+01;3,00E+00
8149,4141;7,00E+00;2,70E+01;4,00E+00
8151,8555;1,10E+01;3,50E+01;4,00E+00
8154,2969;8,00E+00;4,20E+01;2,00E+00
8156,7383;2,10E+01;2,90E+01;1,00E+00
8159,18;9,00E+00;3,60E+01;3,00E+00
8161,6211;1,20E+01;2,50E+01;3,00E+00
8164,0625;8,00E+00;3,20E+01;2,00E+00
8166,5039;9,00E+00;3,30E+01;4,00E+00
8168,9453;1,30E+01;2,90E+01;4,00E+00
8171,3867;1,10E+01;2,70E+01;3,00E+00
8173,8281;7,00E+00;3,00E+01;5,00E+00
8176,27;1,00E+01;2,50E+01;4,00E+00
8178,7109;1,20E+01;3,40E+01;5,00E+00
8181,1523;1,10E+01;2,90E+01;5,00E+00
8183,5938;1,40E+01;2,20E+01;2,00E+00
8186,0352;8,00E+00;2,60E+01;2,00E+00
8188,4766;7,00E+00;4,00E+01;5,00E+00
8190,918;8,00E+00;3,10E+01;5,00E+00
8193,3594;1,60E+01;3,60E+01;6,00E+00
8195,8008;9,00E+00;3,80E+01;3,00E+00
8198,2422;1,00E+01;3,30E+01;3,00E+00
8200,6836;7,00E+00;3,60E+01;3,00E+00
8203,125;1,00E+01;3,50E+01;5,00E+00
8205,5664;1,30E+01;3,10E+01;4,00E+00
8208,0078;1,30E+01;2,70E+01;4,00E+00
8210,4492;1,30E+01;3,80E+01;4,00E+00
8212,8906;1,00E+01;3,00E+01;3,00E+00
8215,332;8,00E+00;2,50E+01;3,00E+00
8217,7734;7,00E+00;3,40E+01;2,00E+00
8220,2148;1,10E+01;2,50E+01;1,00E+00
8222,6563;1,60E+01;3,60E+01;0,00E+00
8225,0977;1,60E+01;2,60E+01;1,00E+00
8227,5391;1,20E+01;2,80E+01;0,00E+00
8229,98;9,00E+00;3,50E+01;3,00E+00
8232,4219;6,00E+00;3,30E+01;3,00E+00
8234,8633;1,70E+01;2,60E+01;3,00E+00
8237,3047;6,00E+00;3,20E+01;3,00E+00
8239,7461;1,40E+01;3,30E+01;1,00E+00
8242,1875;1,20E+01;3,50E+01;2,00E+00
8244,6289;1,90E+01;4,00E+01;2,00E+00
8247,07;1,80E+01;2,80E+01;4,00E+00
8249,5117;1,00E+01;3,60E+01;3,00E+00
8251,9531;1,70E+01;2,20E+01;1,00E+00
8254,3945;9,00E+00;3,60E+01;0,00E+00
8256,8359;1,40E+01;3,20E+01;4,00E+00
8259,2773;8,00E+00;3,50E+01;3,00E+00
8261,7188;1,80E+01;3,30E+01;2,00E+00
8264,16;7,00E+00;3,90E+01;2,00E+00
8266,6016;1,30E+01;2,30E+01;6,00E+00
8269,043;1,20E+01;2,20E+01;3,00E+00
8271,4844;9,00E+00;3,00E+01;4,00E+00
8273,9258;9,00E+00;3,50E+01;0,00E+00
8276,3672;1,40E+01;2,90E+01;3,00E+00
8278,8086;6,00E+00;3,00E+01;4,00E+00
8281,25;8,00E+00;3,10E+01;1,00E+00
8283,6914;1,00E+01;3,20E+01;3,00E+00
8286,1328;1,10E+01;2,90E+01;4,00E+00
8288,5742;9,00E+00;2,90E+01;3,00E+00
8291,0156;1,20E+01;2,40E+01;1,00E+00
8293,457;8,00E+00;2,60E+01;1,00E+00
8295,8984;1,50E+01;2,80E+01;1,00E+00
8298,34;7,00E+00;2,80E+01;4,00E+00
8300,7813;1,30E+01;3,60E+01;2,00E+00
8303,2227;1,70E+01;2,60E+01;0,00E+00
8305,6641;1,10E+01;3,00E+01;1,00E+00
8308,1055;1,20E+01;2,80E+01;2,00E+00
8310,5469;1,80E+01;2,30E+01;3,00E+00
8312,9883;1,10E+01;3,40E+01;1,00E+00
8315,43;1,20E+01;3,00E+01;3,00E+00
8317,8711;6,00E+00;2,50E+01;3,00E+00
8320,3125;1,70E+01;2,90E+01;3,00E+00
8322,7539;7,00E+00;2,70E+01;3,00E+00
8325,1953;1,40E+01;3,10E+01;4,00E+00
8327,6367;1,20E+01;4,10E+01;3,00E+00
8330,0781;1,20E+01;3,50E+01;4,00E+00
8332,52;4,00E+00;3,20E+01;4,00E+00
8334,9609;1,20E+01;3,00E+01;2,00E+00
8337,4023;1,80E+01;3,10E+01;4,00E+00
8339,8438;9,00E+00;2,70E+01;8,00E+00
8342,2852;9,00E+00;2,70E+01;2,00E+00
8344,7266;6,00E+00;2,00E+01;5,00E+00
8347,168;1,50E+01;3,30E+01;4,00E+00
8349,6094;1,20E+01;3,30E+01;0,00E+00
8352,0508;2,00E+00;3,40E+01;2,00E+00
8354,4922;7,00E+00;3,80E+01;1,00E+00
8356,9336;1,30E+01;2,90E+01;2,00E+00
8359,375;4,00E+00;2,90E+01;4,00E+00
8361,8164;1,30E+01;2,80E+01;1,00E+00
8364,2578;1,20E+01;2,40E+01;2,00E+00
8366,6992;7,00E+00;2,20E+01;4,00E+00
8369,1406;1,20E+01;2,60E+01;2,00E+00
8371,582;1,30E+01;3,80E+01;4,00E+00
8374,0234;1,00E+01;4,40E+01;4,00E+00
8376,4648;1,30E+01;3,00E+01;7,00E+00
8378,9063;6,00E+00;3,10E+01;1,00E+00
8381,3477;1,10E+01;3,10E+01;2,00E+00
8383,7891;1,90E+01;2,90E+01;2,00E+00
8386,23;1,10E+01;3,10E+01;4,00E+00
8388,6719;1,20E+01;3,10E+01;5,00E+00
8391,1133;1,10E+01;3,30E+01;2,00E+00
8393,5547;1,20E+01;2,70E+01;3,00E+00
8395,9961;7,00E+00;2,10E+01;5,00E+00
8398,4375;8,00E+00;3,20E+01;2,00E+00
8400,8789;1,10E+01;3,60E+01;3,00E+00
8403,32;1,00E+01;2,80E+01;6,00E+00
8405,7617;1,20E+01;2,80E+01;4,00E+00
8408,2031;1,00E+01;3,60E+01;6,00E+00
8410,6445;6,00E+00;2,80E+01;3,00E+00
8413,0859;1,30E+01;4,20E+01;6,00E+00
8415,5273;1,00E+01;2,50E+01;3,00E+00
8417,9688;1,10E+01;2,40E+01;4,00E+00
8420,41;8,00E+00;3,50E+01;3,00E+00
8422,8516;1,30E+01;3,40E+01;4,00E+00
8425,293;8,00E+00;2,00E+01;5,00E+00
8427,7344;1,30E+01;2,50E+01;4,00E+00
8430,1758;9,00E+00;3,20E+01;1,00E+00
8432,6172;7,00E+00;3,40E+01;1,00E+00
8435,0586;1,60E+01;4,10E+01;4,00E+00
8437,5;1,10E+01;2,50E+01;1,00E+00
8439,9414;1,10E+01;2,90E+01;3,00E+00
8442,3828;6,00E+00;3,00E+01;2,00E+00
8444,8242;1,10E+01;2,40E+01;3,00E+00
8447,2656;8,00E+00;3,00E+01;1,00E+00
8449,707;9,00E+00;2,70E+01;4,00E+00
8452,1484;1,00E+01;2,80E+01;1,00E+00
8454,59;1,10E+01;3,00E+01;1,00E+00
8457,0313;1,60E+01;2,00E+01;3,00E+00
8459,4727;8,00E+00;3,20E+01;2,00E+00
8461,9141;1,00E+01;1,90E+01;1,00E+00
8464,3555;1,10E+01;4,60E+01;4,00E+00
8466,7969;1,20E+01;3,60E+01;3,00E+00
8469,2383;8,00E+00;2,40E+01;0,00E+00
8471,68;1,70E+01;3,30E+01;7,00E+00
8474,1211;1,00E+01;3,50E+01;2,00E+00
8476,5625;8,00E+00;3,40E+01;2,00E+00
8479,0039;1,40E+01;3,30E+01;2,00E+00
8481,4453;1,00E+01;2,40E+01;1,00E+00
8483,8867;1,20E+01;3,20E+01;3,00E+00
8486,3281;8,00E+00;2,00E+01;4,00E+00
8488,77;1,40E+01;3,40E+01;2,00E+00
8491,2109;6,00E+00;3,10E+01;4,00E+00
8493,6523;4,00E+00;3,30E+01;4,00E+00
8496,0938;7,00E+00;3,40E+01;0,00E+00
8498,5352;1,10E+01;3,10E+01;1,00E+00
8500,9766;1,00E+01;3,20E+01;4,00E+00
8503,418;7,00E+00;3,10E+01;1,00E+00
8505,8594;1,50E+01;3,80E+01;7,00E+00
8508,3008;1,50E+01;2,70E+01;3,00E+00
8510,7422;8,00E+00;3,10E+01;3,00E+00
8513,1836;1,00E+01;2,10E+01;1,00E+00
8515,625;1,00E+01;2,70E+01;2,00E+00
8518,0664;1,40E+01;3,60E+01;4,00E+00
8520,5078;8,00E+00;2,00E+01;2,00E+00
8522,9492;8,00E+00;3,40E+01;4,00E+00
8525,3906;1,30E+01;1,70E+01;2,00E+00
8527,832;6,00E+00;3,20E+01;1,00E+00
8530,2734;8,00E+00;2,90E+01;2,00E+00
8532,7148;9,00E+00;3,80E+01;5,00E+00
8535,1563;1,50E+01;2,90E+01;2,00E+00
8537,5977;9,00E+00;2,40E+01;1,00E+00
8540,0391;6,00E+00;2,60E+01;2,00E+00
8542,48;1,00E+01;2,00E+01;1,00E+00
8544,9219;6,00E+00;2,70E+01;2,00E+00
8547,3633;1,40E+01;1,90E+01;3,00E+00
8549,8047;8,00E+00;3,10E+01;5,00E+00
8552,2461;1,30E+01;3,20E+01;4,00E+00
8554,6875;9,00E+00;2,70E+01;2,00E+00
8557,1289;1,10E+01;2,20E+01;3,00E+00
8559,57;1,00E+01;2,90E+01;3,00E+00
8562,0117;8,00E+00;2,40E+01;4,00E+00
8564,4531;1,00E+01;2,20E+01;2,00E+00
8566,8945;9,00E+00;3,40E+01;4,00E+00
8569,3359;6,00E+00;3,20E+01;4,00E+00
8571,7773;1,90E+01;3,00E+01;4,00E+00
8574,2188;1,20E+01;2,90E+01;2,00E+00
8576,66;1,40E+01;3,50E+01;3,00E+00
8579,1016;1,10E+01;3,10E+01;2,00E+00
8581,543;1,30E+01;2,40E+01;3,00E+00
8583,9844;1,40E+01;1,90E+01;0,00E+00
8586,4258;1,00E+01;2,90E+01;5,00E+00
8588,8672;8,00E+00;3,00E+01;3,00E+00
8591,3086;8,00E+00;2,30E+01;2,00E+00
8593,75;1,40E+01;2,50E+01;2,00E+00
8596,1914;1,30E+01;2,80E+01;3,00E+00
8598,6328;1,00E+01;2,60E+01;2,00E+00
8601,0742;4,00E+00;2,00E+01;2,00E+00
8603,5156;1,20E+01;3,80E+01;3,00E+00
8605,957;1,70E+01;2,30E+01;0,00E+00
8608,3984;9,00E+00;3,70E+01;4,00E+00
8610,84;1,40E+01;3,00E+01;3,00E+00
8613,2813;1,40E+01;3,00E+01;1,00E+00
8615,7227;8,00E+00;3,00E+01;1,00E+00
8618,1641;1,50E+01;3,00E+01;2,00E+00
8620,6055;1,10E+01;2,50E+01;5,00E+00
8623,0469;7,00E+00;3,50E+01;8,00E+00
8625,4883;8,00E+00;3,60E+01;3,00E+00
8627,93;7,00E+00;2,40E+01;4,00E+00
8630,3711;9,00E+00;2,40E+01;3,00E+00
8632,8125;9,00E+00;2,00E+01;5,00E+00
8635,2539;8,00E+00;2,00E+01;4,00E+00
8637,6953;6,00E+00;2,80E+01;4,00E+00
8640,1367;1,40E+01;2,60E+01;3,00E+00
8642,5781;1,10E+01;2,70E+01;2,00E+00
8645,02;8,00E+00;3,00E+01;5,00E+00
8647,4609;1,00E+01;2,90E+01;1,00E+00
8649,9023;1,10E+01;3,40E+01;4,00E+00
8652,3438;1,10E+01;2,40E+01;5,00E+00
8654,7852;1,50E+01;2,60E+01;7,00E+00
8657,2266;1,30E+01;3,10E+01;2,00E+00
8659,668;9,00E+00;3,60E+01;4,00E+00
8662,1094;7,00E+00;2,40E+01;2,00E+00
8664,5508;4,00E+00;1,70E+01;6,00E+00
8666,9922;1,30E+01;2,70E+01;3,00E+00
8669,4336;4,00E+00;3,30E+01;1,00E+00
8671,875;1,00E+01;2,70E+01;6,00E+00
8674,3164;4,00E+00;2,90E+01;0,00E+00
8676,7578;1,40E+01;1,80E+01;0,00E+00
8679,1992;6,00E+00;2,00E+01;3,00E+00
8681,6406;1,40E+01;3,50E+01;2,00E+00
8684,082;6,00E+00;2,70E+01;3,00E+00
8686,5234;9,00E+00;2,70E+01;3,00E+00
8688,9648;1,40E+01;1,80E+01;0,00E+00
8691,4063;9,00E+00;2,80E+01;3,00E+00
8693,8477;8,00E+00;2,30E+01;3,00E+00
8696,2891;1,00E+01;2,50E+01;5,00E+00
8698,73;8,00E+00;3,80E+01;3,00E+00
8701,1719;1,10E+01;3,20E+01;2,00E+00
8703,6133;1,00E+01;3,30E+01;3,00E+00
8706,0547;7,00E+00;2,60E+01;1,00E+00
8708,4961;8,00E+00;2,50E+01;3,00E+00
8710,9375;1,10E+01;2,60E+01;4,00E+00
8713,3789;8,00E+00;2,10E+01;5,00E+00
8715,82;1,30E+01;3,30E+01;2,00E+00
8718,2617;1,60E+01;3,30E+01;1,00E+00
8720,7031;8,00E+00;2,40E+01;2,00E+00
8723,1445;1,30E+01;3,50E+01;1,00E+00
8725,5859;9,00E+00;3,20E+01;7,00E+00
8728,0273;5,00E+00;3,20E+01;3,00E+00
8730,4688;9,00E+00;1,90E+01;6,00E+00
8732,91;2,00E+01;2,60E+01;1,00E+00
8735,3516;1,10E+01;2,20E+01;1,00E+00
8737,793;1,00E+01;2,50E+01;2,00E+00
8740,2344;1,30E+01;3,40E+01;1,00E+00
8742,6758;5,00E+00;2,80E+01;2,00E+00
8745,1172;1,30E+01;3,00E+01;5,00E+00
8747,5586;1,30E+01;2,40E+01;3,00E+00
8750;1,20E+01;2,70E+01;5,00E+00
8752,4414;1,00E+01;1,90E+01;2,00E+00
8754,8828;1,50E+01;3,70E+01;3,00E+00
8757,3242;9,00E+00;3,00E+01;4,00E+00
8759,7656;1,00E+01;2,70E+01;1,00E+00
8762,207;7,00E+00;2,50E+01;2,00E+00
8764,6484;7,00E+00;2,80E+01;0,00E+00
8767,09;1,30E+01;2,10E+01;3,00E+00
8769,5313;8,00E+00;2,90E+01;2,00E+00
8771,9727;8,00E+00;2,90E+01;2,00E+00
8774,4141;7,00E+00;2,40E+01;3,00E+00
8776,8555;1,00E+01;2,40E+01;3,00E+00
8779,2969;1,30E+01;2,40E+01;7,00E+00
8781,7383;1,40E+01;2,40E+01;1,00E+00
8784,18;9,00E+00;2,20E+01;2,00E+00
8786,6211;3,00E+00;2,10E+01;4,00E+00
8789,0625;6,00E+00;2,20E+01;1,00E+00
8791,5039;7,00E+00;2,60E+01;1,00E+00
8793,9453;1,00E+01;2,40E+01;4,00E+00
8796,3867;6,00E+00;2,70E+01;6,00E+00
8798,8281;1,30E+01;2,40E+01;2,00E+00
8801,27;9,00E+00;3,80E+01;0,00E+00
8803,7109;8,00E+00;1,60E+01;2,00E+00
8806,1523;1,00E+01;2,70E+01;2,00E+00
8808,5938;6,00E+00;2,90E+01;0,00E+00
8811,0352;1,40E+01;2,30E+01;5,00E+00
8813,4766;1,30E+01;2,30E+01;1,00E+00
8815,918;1,70E+01;2,70E+01;3,00E+00
8818,3594;1,10E+01;3,90E+01;5,00E+00
8820,8008;1,00E+01;2,60E+01;5,00E+00
8823,2422;5,00E+00;2,40E+01;1,00E+00
8825,6836;1,60E+01;2,60E+01;1,00E+00
8828,125;1,30E+01;2,50E+01;1,00E+00
8830,5664;1,00E+01;1,90E+01;4,00E+00
8833,0078;8,00E+00;3,40E+01;2,00E+00
8835,4492;1,00E+01;2,20E+01;4,00E+00
8837,8906;1,00E+01;2,70E+01;6,00E+00
8840,332;7,00E+00;2,20E+01;2,00E+00
8842,7734;1,30E+01;2,00E+01;2,00E+00
8845,2148;6,00E+00;2,40E+01;1,00E+00
8847,6563;7,00E+00;3,50E+01;3,00E+00
8850,0977;1,30E+01;3,20E+01;3,00E+00
8852,5391;1,30E+01;2,10E+01;1,00E+00
8854,98;7,00E+00;2,50E+01;3,00E+00
8857,4219;7,00E+00;2,70E+01;2,00E+00
8859,8633;1,10E+01;2,10E+01;7,00E+00
8862,3047;7,00E+00;3,20E+01;4,00E+00
8864,7461;1,00E+01;2,40E+01;3,00E+00
8867,1875;1,70E+01;2,70E+01;1,00E+00
8869,6289;1,70E+01;2,90E+01;6,00E+00
8872,07;7,00E+00;3,00E+01;3,00E+00
8874,5117;9,00E+00;2,20E+01;0,00E+00
8876,9531;1,40E+01;2,10E+01;1,00E+00
8879,3945;8,00E+00;3,30E+01;2,00E+00
8881,8359;9,00E+00;2,70E+01;3,00E+00
8884,2773;1,40E+01;2,50E+01;2,00E+00
8886,7188;4,00E+00;2,10E+01;4,00E+00
8889,16;9,00E+00;2,30E+01;2,00E+00
8891,6016;7,00E+00;2,90E+01;3,00E+00
8894,043;1,60E+01;3,60E+01;1,00E+00
8896,4844;8,00E+00;2,40E+01;3,00E+00
8898,9258;1,00E+01;2,90E+01;7,00E+00
8901,3672;6,00E+00;2,70E+01;3,00E+00
8903,8086;1,00E+01;2,60E+01;1,00E+00
8906,25;1,00E+01;2,60E+01;2,00E+00
8908,6914;8,00E+00;1,90E+01;2,00E+00
8911,1328;1,50E+01;3,30E+01;2,00E+00
8913,5742;7,00E+00;3,30E+01;2,00E+00
8916,0156;8,00E+00;1,70E+01;2,00E+00
8918,457;1,90E+01;3,10E+01;7,00E+00
8920,8984;8,00E+00;1,90E+01;4,00E+00
8923,34;1,10E+01;2,60E+01;3,00E+00
8925,7813;1,10E+01;2,00E+01;7,00E+00
8928,2227;9,00E+00;2,40E+01;1,00E+00
8930,6641;9,00E+00;2,70E+01;3,00E+00
8933,1055;1,40E+01;2,90E+01;4,00E+00
8935,5469;1,10E+01;3,00E+01;4,00E+00
8937,9883;2,70E+01;2,80E+01;2,00E+00
8940,43;1,10E+01;3,50E+01;3,00E+00
8942,8711;1,10E+01;2,50E+01;1,00E+00
8945,3125;7,00E+00;3,20E+01;3,00E+00
8947,7539;8,00E+00;3,70E+01;3,00E+00
8950,1953;8,00E+00;2,40E+01;1,00E+00
8952,6367;1,00E+01;2,70E+01;2,00E+00
8955,0781;4,00E+00;3,50E+01;3,00E+00
8957,52;1,10E+01;2,50E+01;0,00E+00
8959,9609;8,00E+00;3,30E+01;3,00E+00
8962,4023;6,00E+00;2,10E+01;1,00E+00
8964,8438;1,00E+01;3,50E+01;4,00E+00
8967,2852;4,00E+00;2,90E+01;3,00E+00
8969,7266;8,00E+00;2,40E+01;8,00E+00
8972,168;1,10E+01;3,10E+01;2,00E+00
8974,6094;1,10E+01;2,30E+01;0,00E+00
8977,0508;2,00E+01;2,40E+01;1,00E+00
8979,4922;1,40E+01;2,00E+01;6,00E+00
8981,9336;9,00E+00;2,80E+01;2,00E+00
8984,375;1,00E+01;3,10E+01;2,00E+00
8986,8164;1,40E+01;3,30E+01;2,00E+00
8989,2578;1,50E+01;2,40E+01;4,00E+00
8991,6992;9,00E+00;3,70E+01;2,00E+00
8994,1406;1,10E+01;2,30E+01;3,00E+00
8996,582;8,00E+00;2,00E+01;3,00E+00
8999,0234;8,00E+00;3,40E+01;0,00E+00
9001,4648;1,10E+01;2,30E+01;4,00E+00
9003,9063;9,00E+00;2,10E+01;4,00E+00
9006,3477;1,10E+01;2,80E+01;5,00E+00
9008,7891;5,00E+00;3,20E+01;2,00E+00
9011,23;8,00E+00;3,10E+01;5,00E+00
9013,6719;9,00E+00;2,60E+01;0,00E+00
9016,1133;1,00E+01;3,10E+01;2,00E+00
9018,5547;5,00E+00;3,50E+01;4,00E+00
9020,9961;1,00E+01;2,30E+01;2,00E+00
9023,4375;1,40E+01;2,30E+01;3,00E+00
9025,8789;1,20E+01;2,80E+01;3,00E+00
9028,32;5,00E+00;2,80E+01;3,00E+00
9030,7617;1,50E+01;2,70E+01;7,00E+00
9033,2031;8,00E+00;3,30E+01;1,00E+00
9035,6445;7,00E+00;1,70E+01;5,00E+00
9038,0859;8,00E+00;1,90E+01;6,00E+00
9040,5273;1,10E+01;2,30E+01;3,00E+00
9042,9688;7,00E+00;2,30E+01;5,00E+00
9045,41;9,00E+00;2,90E+01;1,00E+00
9047,8516;1,30E+01;2,50E+01;4,00E+00
9050,293;1,60E+01;2,80E+01;2,00E+00
9052,7344;1,00E+01;1,90E+01;5,00E+00
9055,1758;1,40E+01;2,10E+01;0,00E+00
9057,6172;1,30E+01;2,90E+01;1,00E+00
9060,0586;8,00E+00;2,10E+01;2,00E+00
9062,5;1,10E+01;2,90E+01;1,00E+00
9064,9414;1,00E+01;2,40E+01;1,00E+00
9067,3828;5,00E+00;3,20E+01;2,00E+00
9069,8242;8,00E+00;2,10E+01;2,00E+00
9072,2656;1,20E+01;2,20E+01;4,00E+00
9074,707;1,60E+01;3,10E+01;1,00E+00
9077,1484;6,00E+00;2,20E+01;1,00E+00
9079,59;7,00E+00;3,30E+01;4,00E+00
9082,0313;8,00E+00;2,20E+01;3,00E+00
9084,4727;1,00E+01;3,20E+01;1,00E+00
9086,9141;1,00E+01;2,90E+01;4,00E+00
9089,3555;1,10E+01;3,00E+01;5,00E+00
9091,7969;1,00E+01;2,30E+01;3,00E+00
9094,2383;1,30E+01;2,20E+01;0,00E+00
9096,68;1,00E+01;2,10E+01;5,00E+00
9099,1211;3,00E+00;2,20E+01;5,00E+00
9101,5625;7,00E+00;2,60E+01;3,00E+00
9104,0039;1,40E+01;2,90E+01;1,00E+00
9106,4453;1,50E+01;3,90E+01;7,00E+00
9108,8867;1,20E+01;2,70E+01;6,00E+00
9111,3281;7,00E+00;2,80E+01;4,00E+00
9113,77;1,10E+01;3,30E+01;0,00E+00
9116,2109;1,50E+01;2,50E+01;0,00E+00
9118,6523;9,00E+00;3,50E+01;1,00E+00
9121,0938;8,00E+00;1,90E+01;5,00E+00
9123,5352;1,00E+01;2,30E+01;2,00E+00
9125,9766;7,00E+00;2,00E+01;4,00E+00
9128,418;1,10E+01;3,50E+01;5,00E+00
9130,8594;6,00E+00;2,60E+01;6,00E+00
9133,3008;1,00E+01;3,00E+01;1,00E+00
9135,7422;6,00E+00;2,80E+01;5,00E+00
9138,1836;1,10E+01;2,60E+01;3,00E+00
9140,625;1,00E+01;2,50E+01;5,00E+00
9143,0664;1,60E+01;2,50E+01;4,00E+00
9145,5078;4,00E+00;2,40E+01;3,00E+00
9147,9492;1,20E+01;2,50E+01;3,00E+00
9150,3906;7,00E+00;2,50E+01;1,00E+00
9152,832;1,20E+01;3,20E+01;3,00E+00
9155,2734;1,30E+01;3,00E+01;3,00E+00
9157,7148;1,20E+01;2,30E+01;1,00E+00
9160,1563;1,20E+01;2,40E+01;4,00E+00
9162,5977;1,00E+01;3,00E+01;4,00E+00
9165,0391;7,00E+00;2,40E+01;5,00E+00
9167,48;6,00E+00;3,30E+01;5,00E+00
9169,9219;8,00E+00;1,30E+01;4,00E+00
9172,3633;1,10E+01;2,00E+01;6,00E+00
9174,8047;6,00E+00;2,70E+01;1,00E+00
